EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit
4061792174788,Meuleuse,B6788300,"Outil très pratique avec un confort de travail optimal pour de nombreuses applications Toujours les bons accessoires: grand choix de meules pour travailler le métal, le bois, la pierre, le carrelage et le plastique Moteur Brushless puissant pour une avance rapide et une efficacité maximale Protection contre la surcharge : protège le moteur contre la surchauffe Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Valeurs de référence tension batterie 18 V Ø de la meule 76 mm Profondeur de coupe max. 19 mm Vitesse de rotation à vide 20000 /min Filet de la broche M 5 Poids (avec batterie) 1 kg Vibration Poncer des surfaces 4.5 m/s² Incertitude de mesure K 1.5 m/s² Poncer avec du papier abrasif 3.3 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 77 dB(A) Niveau de puissance acoustique (LwA) 88 dB(A) Incertitude de mesure K 1.5 dB(A) Équipement standard Clip de capot de protection pour le tronçonnage 2 meules de tronçonnage Flexiarapid Super Inox 2 meules de tronçonnage Flexiarapid Super Universal Meule de tronçonnage et meule d'ébarbage Combinator Inox Clé Allen Coffret MetaLoc sans batterie, ni chargeur",Metabo,Meuleuse 76mm 18 V CC 18 LTX BL - Pick+Mix (sans batterie) + 5 disques - Metabo,203.97,MET-600349840,40.31,https://www.centrale-brico.com/metabo-meuleuse-76mm-18-v-cc-18-ltx-bl-pickmix-sans-batterie-5-disques-b6788300
4061792175563,Meuleuse,B6788200,"Outil très pratique avec un confort de travail optimal pour de nombreuses applications Toujours les bons accessoires: grand choix de meules pour travailler le métal, le bois, la pierre, le carrelage et le plastique La classe de 12 volts de Metabo - des outils légers et performants Moteur Brushless puissant pour une avance rapide et une efficacité maximale Protection contre la surcharge : protège le moteur contre la surchauffe Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Avec metaBOX, la solution intelligente pour le transport et le rangement Valeurs de référence Type de batterie Li-Ion Capacité de la batterie 2 x 2 Ah tension batterie 12 V Ø de la meule 76 mm Profondeur de coupe max. 19 mm Vitesse de rotation à vide 20000 /min Filet de la broche M 5 Poids (avec batterie) 0.8 kg Vibration Poncer des surfaces 4 m/s² Incertitude de mesure K 1.5 m/s² Poncer avec du papier abrasif 3 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 80 dB(A) Niveau de puissance acoustique (LwA) 91 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Clip de capot de protection pour le tronçonnage 2 meules de tronçonnage Flexiarapid Super Inox 2 meules de tronçonnage Flexiarapid Super Universal Meule de tronçonnage et meule d'ébarbage Combinator Inox Clé Allen 2 batteries Li-Power (12 V/2,0 Ah) Chargeur SC 30 metaBOX 145",Metabo,"Meuleuse 76mm 12 V PowerMaxx CC 12 BL - 2 x 2,0 Ah Li-Power, SC 30 + 5 disques - Metabo",294.06,MET-600348500,40.45,https://www.centrale-brico.com/metabo-meuleuse-76mm-12-v-powermaxx-cc-12-bl-2-x-20-ah-li-power-sc-30-5-disques-b6788200
4061792174719,Meuleuse,B6788100,"Outil très pratique avec un confort de travail optimal pour de nombreuses applications Toujours les bons accessoires: grand choix de meules pour travailler le métal, le bois, la pierre, le carrelage et le plastique La classe de 12 volts de Metabo - des outils légers et performants Moteur Brushless puissant pour une avance rapide et une efficacité maximale Protection contre la surcharge : protège le moteur contre la surchauffe Protection anti-redémarrage : empêche tout démarrage involontaire après un changement de batterie Technologie Ultra-M : puissance maximale, chargement sûr et garantie de 3 ans sur la batterie Batteries avec indicateur de capacité permettant de vérifier le niveau de charge Avec metaBOX, la solution intelligente pour le transport et le rangement Valeurs de référence tension batterie 12 V Ø de la meule 76 mm Profondeur de coupe max. 19 mm Vitesse de rotation à vide 20000 /min Filet de la broche M 5 Poids (avec batterie) 0.8 kg Vibration Poncer des surfaces 4 m/s² Incertitude de mesure K 1.5 m/s² Poncer avec du papier abrasif 3 m/s² Incertitude de mesure K 1.5 m/s² Émission acoustique niveau sonore 80 dB(A) Niveau de puissance acoustique (LwA) 91 dB(A) Incertitude de mesure K 3 dB(A) Équipement standard Clip de capot de protection pour le tronçonnage 2 meules de tronçonnage Flexiarapid Super Inox 2 meules de tronçonnage Flexiarapid Super Universal Meule de tronçonnage et meule d'ébarbage Combinator Inox Clé Allen metaBOX 145 sans batterie, ni chargeur",Metabo,Meuleuse 76mm 12 V PowerMaxx CC 12 BL - Pick+Mix (sans batterie) + 5 disques - Metabo,191.5,MET-600348840,42.77,https://www.centrale-brico.com/metabo-meuleuse-76mm-12-v-powermaxx-cc-12-bl-pickmix-sans-batterie-5-disques-b6788100
4006825650525,Meuleuse,B5576200,La,EINHELL,Meuleuse d'angle sans fil AXXIO 18/125 Q - EINHELL,122.79,EIN-4431151,10.34,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-axxio-18125-q-b5576200
4006825593419,Meuleuse,B3410300,La,EINHELL,Meuleuse d'angle TE-AG 230/2000 - EINHELL,94.95,4430840,18.11,https://www.centrale-brico.com/einhell-meuleuse-d-angle-te-ag-2302000-b3410300
4006825577211,Meuleuse,B1305600," (720W, régime 11.000 tr/min., ø des disques 115mm), poignée à revêtement tendre ""Softgrip"", blocage de l'arbre, capot de protection,  tête métallique",EINHELL,Meuleuse d'angle 720 W- TE-AG 115 - EINHELL,49.29,4430850,13.45,https://www.centrale-brico.com/einhell-meuleuse-d-angle-720-w-te-ag-115-b1305600
4006825674538,Meuleuse,B8260400,"La meuleuse TE-AG 18/115-2 Li-Solo est un outil performant pour découper et polir. Elle fait partie de la gamme Power X-Change et fonctionne avec 1 batterie 18 V. Le protège-disque à réglage rapide permet une utilisation flexible. La poignée auxiliaire s’adapte dans 2 positions pour un usage flexible. Sa profondeur de coupe est de 28 mm avec des disques de coupe d’un diamètre maximal de 115 mm. Les systèmes de démarrage progressif et d’antiredémarrage assurent une sécurité accrue de l’utilisateur. Le carter d’engrenage robuste en aluminium et la protection contre les surcharges offrent une longue durée de vie. Grâce au capot de protection fourni, l’outil est équipé pour des utilisations très diverses. Batterie, chargeur et disque non inclus",EINHELL,Meuleuse d'angle sans fil TE-AG 18/115-2 Li - Solo - EINHELL,77.12,EIN-4431166,8.14,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-te-ag-18115-2-li-solo-b8260400
4006825668728,Meuleuse,B8259600,"L’outil de meulage et de gravure sans fil TE-MT 18/34 Li-Solo Einhell est un appareil performant pour réaliser des travaux divers, notamment pour graver, polir, fraiser, meuler, découper et brosser. Il fait partie de la gamme combinable Power X-Change. Le variateur électronique permet de régler la vitesse de l’outil en continu et avec précision. Le bouton de blocage permet un changement d’outil simple et rapide. La pointe fixée sur la tige flexible de 92 cm permet d’obtenir des résultats parfaits. La station comprend un support et un compartiment pour accessoires, une sangle de transport, un support mural et des pieds en caoutchouc. Outil vendu avec kit de 55 accessoires, mais sans batterie ni chargeur.",EINHELL,Outil de meulage et de gravure sans fil TE-MT 18/34 Li-Solo - EINHELL,87.02,EIN-4419360,13.8,https://www.centrale-brico.com/einhell-outil-de-meulage-et-de-gravure-sans-fil-te-mt1834li-solo-b8259600
4007430313645,Meuleuse,B6808800,"Pour le ponçage et l'abrasion efficaces du béton, de la chape et des revêtements, avec meules boisseau diamantées",Metabo,"Meuleuse de rénovation RSEV 19-125 RT + meule boisseau diamantée ""matériaux abrasifs"" - Metabo",752.22,MET-603825720,32.51,https://www.centrale-brico.com/metabo-meuleuse-de-renovation-rsev-19-125-rt-meule-boisseau-diamantee-materiaux-abrasifs-b6808800
4006825644227,Meuleuse,B5575100,La,EINHELL,Meuleuse d'angle TE-AG 125/1010 CE - EINHELL,82.85,EIN-4430890,7.89,https://www.centrale-brico.com/einhell-meuleuse-d-angle-te-ag-1251010-ce-b5575100
4006825602593,Meuleuse,B3452800,"La meuleuse d’angle sans fil TE-AG 18 Li, nue (c'est à dire sans batteti, ni chargeur) est un outil compact, très maniable et le plus léger de sa catégorie. Elle fait partie de la gamme Power X-Change et est alimentée par des batteries rechargeables Lithium-Ion avec un système de gestion de la batterie pour une longue durée de vie. L’outil est livré sans batterie, ni chargeur mais peut s’utiliser avec les batteries Power X-Change.",EINHELL,Meuleuse d'angle sans fil TE-AG 18 Li - sans chargeur ni batterie - EINHELL,73.17,4431110,9.61,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-te-ag-18-li-sans-chargeur-ni-batterie-b3452800
4006825589832,Meuleuse,B1305900," (750W, régime 11000 tr/min., ø des disques 125mm), blocage de l'arbre, disque de tronçonnage au diamant, coffret de transport",EINHELL,Kit meuleuse d'angle TE-AG 125/750 - EINHELL,64.79,4430885,12.39,https://www.centrale-brico.com/einhell-kit-meuleuse-d-angle-te-ag-125750-b1305900
4007430314055,Meuleuse,B7641200,,Metabo,Écrou de serrage rapide M 14 - Metabo,19.04,MET-630832000,N/A,https://www.centrale-brico.com/metabo-crou-de-serrage-rapide-m-14-b7641200
4006825630909,Meuleuse,B5386600,"Avec la meuleuse d’angle Einhell TC-AG 115/750, la sécurité de l’utilisateur est au cœur des préoccupations, que ce soit pour meuler, polir ou décaper. Ainsi, la protection anti-redémarrage permet une utilisation sans risque, et le capot de protection offre une meilleure sécurité à l’utilisateur.",EINHELL,Meuleuse d'angle TC-AG 115/750 - EINHELL,45.34,EIN-4430960,14.37,https://www.centrale-brico.com/einhell-meuleuse-d-angle-tc-ag-115750-b5386600
4006825668797,Meuleuse,B8117600,"La meuleuse d’angle sans fil TP-AG 18/125 CE Q Li-Solo Professional fait partie de la gamme Power X-Change et est entraînée par le moteur PurePOWER Brushless Einhell pour plus de puissance et une durée de fonctionnement prolongée. Moteur garanti 10 ans après son enregistrement en ligne La vitesse peut être adaptée entre 3 000 et 10 500 tours/minute grâce au variateur à affichage LED. Électronique constante pour éviter la diminution de la vitesse et mandrin auto-serrant pour changer le disque de coupe sans outil L’outil accepte des disques de coupe d’un diamètre max. de 125 mm. Poignée auxiliaire, démarrage progressif et protège-disque à réglage rapide pour une manipulation confortable Disque, batterie et chargeur non inclus.",EINHELL,Meuleuse d'angle sans fil AXXIO 18/125 CE Q - EINHELL,135.29,EIN-4431155,17.98,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-axxio-18125-ce-q-b8117600
4006825642322,Meuleuse,B7270000,"La meuleuse d'angle sans fil TE-AG 18/115 Li-Solo Acc Einhell est la plus légère de sa catégorie, ce qui fait d’elle un outil indispensable pour de nombreux travaux de meulage et de découpe. Le carter d’engrenage robuste en aluminium et le désaccouplement du moteur et de l’engrenage assurent un très bon fonctionnement. La fonction de démarrage progressif et le dispositif anti-redémarrage permettent de lancer la meuleuse d'angle sans fil en douceur, et augmentent la sécurité de l’utilisateur. La forme compacte avec surface Softgrip ergonomique et la poignée auxiliaire flexible à 3 positions de montage assurent une manipulation confortable de l’outil. L’entrée d’air modifiée permet un refroidissement optimal de l’outil et préserve l’engrenage pendant le fonctionnement. Le capot de protection à réglage rapide s’adapte à chaque tâche en un tour de main. La protection contre les surcharges augmente la sécurité et la longévité. La technologie lithium-ion innovante supprime quasiment le risque d’auto-décharge de la batterie, l’état de charge étant visible à tout moment par l’intermédiaire de l’affichage très pratique de la capacité de la batterie. Cette meuleuse d'angle sans fil est vendue avec un disque de coupe et un disque abrasif à lamelles dans le coffret E-Box Basic robuste. Pour une flexibilité maximale, l’outil peut fonctionner avec une batterie de la gamme Power X-Change.",EINHELL,Meuleuse d'angle sans fil Power X-Change TE-AG 18/115 Li - Solo Acc - EINHELL,105.05,EIN-4431123,14.56,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-power-x-change-te-ag-18115-li-solo-acc-b7270000
4006825642698,Meuleuse,B5576300,La,EINHELL,Meuleuse d'angle sans fil AXXIO 18/115 Q - EINHELL,107.99,EIN-4431150,9.97,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-axxio-18115-q-b5576300
4006825630558,Meuleuse,B4994200," fait ses preuves dans le garage, la maison et l’atelier. En faisant partie de la ",EINHELL,Meuleuse d'angle sans fil AXXIO Power X-Change - EINHELL,112.86,EIN-4431140,11.09,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-axxio-power-x-change-b4994200
4006825577235,Meuleuse,B1305800," (2350W, régime 6.500 tr/min., ø des disques 230 mm), démarrage progressif, blocage de l'arbre, poignée principale anti-vibrations pivotante",EINHELL,Meuleuse d'angle 2350 W- TE-AG 230 - EINHELL,123.62,4430870,9.06,https://www.centrale-brico.com/einhell-meuleuse-d-angle-2350-w-te-ag-230-b1305800
4006825661859,Meuleuse,B7198600,"La meuleuse d'angle sans fil TE-AG 18/115 Li (1 x 4,0 Ah) Einhell est immédiatement prête à l’emploi pour meuler, découper ou polir. Elle permet de travailler avec efficacité et adresse des matériaux en métal et en pierre. L'outil est équipé de la batterie très appréciée de la gamme Power X-Change Einhell, qui se combine avec tous les outils et appareils de cette même gamme. C’est la meuleuse d’angle la plus légère de sa catégorie. Fonction de démarrage progressif et dispositif anti-redémarrage pour une meilleure sécurité de l’utilisateur. Le capot de protection du disque de coupe est doté d’un système de réglage rapide. La protection contre les surcharges assure la longévité, et l’amenée d’air modifiée permet un meilleur refroidissement. Le carter d’engrenage en aluminium est de conception robuste. Grâce au désaccouplement du moteur et de l’engrenage, la meuleuse sans fil (disques de diamètre 115 mm max., profondeur de coupe 28 mm) est très silencieuse. La poignée auxiliaire flexible peut être fixée dans 3 positions pour faciliter son utilisation dans des zones difficiles d’accès. La forme compacte avec surface Softgrip ergonomique assure une utilisation agréable. Grâce à l’affichage de la capacité, l’état de charge de la batterie est toujours visible. Une batterie 2,5 Ah ou supérieure est conseillé pour une performance optimale. L’outil est vendu avec la batterie 4,0 Ah et le chargeur PXC, et avec 1 disque de coupe et 1 disque abrasif à lamelles.",EINHELL,"Meuleuse d'angle sans fil Power X-Change TE-AG 18/115 Li (1x4,0Ah) - EINHELL",160.48,4431134,8.27,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-power-x-change-te-ag-18115-li-1x40ah-b7198600
4006825628746,Meuleuse,B5612200,,EINHELL,Meuleuse d'angle sans fil TC-AG 18/115 Li Solo - Diamètre des disques : 115 m - Sans batterie - EINHELL,67.13,4431130,13.88,https://www.centrale-brico.com/einhell-meuleuse-d-angle-sans-fil-tc-ag-18115-li-solo-diametre-des-disques-115-m-sans-batterie-b5612200
4006825651485,Meuleuse,B5665400,"Pour meuler, polir ou décaper, la ",EINHELL,Meuleuse d'angle TC-AG 125/850 - Puissance 850 W - 2 positions - EINHELL,46.28,EIN-4430971,9.17,https://www.centrale-brico.com/einhell-meuleuse-d-angle-tc-ag-125850-puissance-850-w-2-positions-b5665400
4007430292995,Scie égoïne-Sabre,B6818600,Moteur puissant 1400 watts avec maintien d'une vitesse constante pour les applications les plus difficiles,Metabo,Scie sabre SSEP 1400 MVT - 1400W - Course de la lame 32 mm - Coffret - Metabo,431.52,MET-606178500,36.48,https://www.centrale-brico.com/metabo-scie-sabre-ssep-1400-mvt-1400w-course-de-la-lame-32-mm-coffret-b6818600
4007430292971,Scie égoïne-Sabre,B6818500,Machine fine à poignée Softgrip pour scier confortablement quelle que soit la position de travail,Metabo,Scie sabre SSE 1100 - 1100W - Course de la lame 28 mm - Coffret - Metabo,275.31,MET-606177500,38.97,https://www.centrale-brico.com/metabo-scie-sabre-sse-1100-1100w-course-de-la-lame-28-mm-coffret-b6818500
4007430246899,Scie égoïne-Sabre,B6794900,Carter de réducteur robuste en fonte d'aluminium moulée sous pression pour un maniement optimal,Metabo,"Scie sabre 18 V ASE 18 LTX - 2 x 5,2 Ah Li-Power, ASC 55, coffret metaBOX - Metabo",738.52,MET-602269650,32.24,https://www.centrale-brico.com/metabo-scie-sabre-18-v-ase-18-ltx-2-x-52-ah-li-power-asc-55-coffret-metabox-b6794900
4007430216496,Scie égoïne-Sabre,B6794800,Carter de réducteur robuste en fonte d'aluminium moulée sous pression pour un maniement optimal,Metabo,"Scie sabre 18 V ASE 18 LTX - 2 x 4,0 Ah Li-Power, ASC 55, coffret metaBOX - Metabo",675.48,MET-602269610,32.09,https://www.centrale-brico.com/metabo-scie-sabre-18-v-ase-18-ltx-2-x-40-ah-li-power-asc-55-coffret-metabox-b6794800
4007430187727,Scie égoïne-Sabre,B6794700,Machine fine et légère à poignée Softgrip pour scier confortablement quelle que soit la position de travail,Metabo,Scie sabre 18 V ASE 18 LTX - Pick+Mix (sans batterie) - Metabo,263.02,MET-602269850,30.79,https://www.centrale-brico.com/metabo-scie-sabre-18-v-ase-18-ltx-pickmix-sans-batterie-b6794700
