,EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit,prix_initial
3381,3545411215553,Cosse,B5899300,,zenitech,Lot de 10 cosses rondes femelles ZENITECH - ZENITECH,4.62,ZEN-121555,0.0,https://www.centrale-brico.com/zenitech-lot-de-10-cosses-rondes-femelles-zenitech-b5899300,4.62
3382,3545411215522,Cosse,B5899100,,zenitech,Lot de 10 cosses clips ZENITECH - ZENITECH,4.28,ZEN-121552,0.0,https://www.centrale-brico.com/zenitech-lot-de-10-cosses-clips-zenitech-b5899100,4.28
3383,3545411215508,Cosse,B5899000,,zenitech,Lot de 10 cosses clips males ZENITECH - ZENITECH,4.12,ZEN-121550,0.0,https://www.centrale-brico.com/zenitech-lot-de-10-cosses-clips-males-zenitech-b5899000,4.12
3384,3182775095942,Cosse,B4299200,,profile,18 cosses en fourche rouges + bleues + jaunes - PROFILE,3.64,710509594,9.0,https://www.centrale-brico.com/profile-18-cosses-en-fourche-rouges-bleues-jaunes-b4299200,4.0
3385,3182775095966,Cosse,B4299000,,profile,12 cosses clips pre-isolees jaunes males + femelles - PROFILE,3.54,710509596,11.5,https://www.centrale-brico.com/profile-12-cosses-clips-pre-isolees-jaunes-males-femelles-b4299000,4.0
3386,3182775096055,Cosse,B4298600,,profile,10 cosses clips isolees femelles rouges - PROFILE,3.29,710509605,17.75,https://www.centrale-brico.com/profile-10-cosses-clips-isolees-femelles-rouges-b4298600,4.0
3387,3182775096062,Cosse,B4298500,,profile,10 cosses clips isolees femelles bleues - PROFILE,3.33,710509606,16.75,https://www.centrale-brico.com/profile-10-cosses-clips-isolees-femelles-bleues-b4298500,4.0
3388,3142187110923,Cosse,B6292000,,debflex,Lot de 20 embouts pour fil souple DEBFLEX - DEBFLEX,1.18,DEB-711092,69.74,https://www.centrale-brico.com/debflex-lot-de-20-embouts-pour-fil-souple-debflex-b6292000,3.899537343027098
3389,3182775095935,Cosse,B4299300,,profile,20 cosses rondes rouges + bleues - PROFILE,3.52,710509593,12.0,https://www.centrale-brico.com/profile-20-cosses-rondes-rouges-bleues-b4299300,4.0
3390,3170231001798,Fils et cables,B6372800,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 25M noir - Centrale Brico",14.92,CEB-10026545,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-25m-noir-b6372800,14.92
3391,3170231001712,Fils et cables,B6372700,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 10M vert / jaune - Centrale Brico",6.97,CEB-10026489,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-10m-vert-jaune-b6372700,6.97
3392,3427500597477,Fils et cables,B6372600,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 100M violet - Centrale Brico",29.5,CEB-10026384,6.35,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-100m-violet-b6372600,31.50026695141484
3393,3427500597507,Fils et cables,B6372500,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 100M orange - Centrale Brico",29.37,CEB-10026380,6.76,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-100m-orange-b6372500,31.4993564993565
3394,3427500597385,Fils et cables,B6372400,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 100M marron - Centrale Brico",30.92,CEB-10026376,4.86,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-100m-marron-b6372400,32.499474458692454
3395,3170231001675,Fils et cables,B6372200,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu L.5 m, vert / jaune - Centrale Brico",6.82,CEB-10026446,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-l5-m-vert-jaune-b6372200,6.82
3396,3245064049276,Fils et cables,B4361500,,legrand,Cordon repiquage Legrand HX3 - LEGRAND,19.94,210404927,9.28,https://www.centrale-brico.com/legrand-cordon-repiquage-legrand-hx3-b4361500,21.97971781305115
3397,3245064130486,Fils et cables,B4361100,,legrand,"Cordon media souple cat.6 0,4m - LEGRAND",13.42,210413048,10.47,https://www.centrale-brico.com/legrand-cordon-media-souple-cat6-04m-b4361100,14.989389031609516
3398,3296840000257,Fils et cables,B4341500,,siance,Tire-fils nylon 25m - SIANCE,12.78,001000025,1.69,https://www.centrale-brico.com/siance-tire-fils-nylon-25m-b4341500,12.999694842844065
3399,3296840000103,Fils et cables,B4282000,,siance,Tire-fils nylon 10m - SIANCE,7.91,001000010,12.01,https://www.centrale-brico.com/siance-tire-fils-nylon-10m-b4282000,8.989657915672236
3400,3245060996444,Fils et cables,B3314300,,legrand,Mosaic sortie cable 2 modules mecanismes - LEGRAND,16.96,210099644,10.64,https://www.centrale-brico.com/legrand-mosaic-sortie-cable-2-modules-mecanismes-b3314300,18.979409131602505
3401,3245060927899,Fils et cables,B1208800,,legrand,Cordon repiquage phase + neutre 10mm2 - LEGRAND,18.19,210092789,9.01,https://www.centrale-brico.com/legrand-cordon-repiquage-phase-neutre-10mm-b1208800,19.991207825035723
3402,3170231001927,Fils et cables,B6374000,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu, en couronne de 25M rouge - Centrale Brico",18.11,CEB-10026578,2.11,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-en-couronne-de-25m-rouge-b6374000,18.500357544182247
3403,317023100191,Fils et cables,B6373900,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu, en couronne de 25M bleu - Centrale Brico",18.09,CEB-10026569,2.22,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-en-couronne-de-25m-bleu-b6373900,18.50071589282062
3404,3551694391563,Fils et cables,B7484100,,centrale brico,"Tire-fil nylon, L.20 m, Diam.4 mm, noir - Centrale Brico",15.1,CEN-82869739,0.0,https://www.centrale-brico.com/centrale-brico-tire-fil-nylon-l20-m-diam4-mm-noir-b7484100,15.1
3405,3170231001767,Fils et cables,B6688300,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 25M bleu - Centrale Brico",15.68,CEB-10026536,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-25m-bleu-b6688300,15.68
3406,3170231002061,Fils et cables,B6687900,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 6 mm2 h07vr, en couronne de 10M bleu - Centrale Brico",22.27,CEB-10026604,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-6-mm-h07vr-en-couronne-de-10m-bleu-b6687900,22.27
3407,3170231001934,Fils et cables,B6687700,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu, en couronne de 25M vert / jaune - Centrale Brico",23.03,CEB-10026583,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-en-couronne-de-25m-vert-jaune-b6687700,23.03
3408,3170231002078,Fils et cables,B6687500,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 6 mm2 h07vr, en couronne de 10M rouge - Centrale Brico",14.29,CEB-10026610,21.05,https://www.centrale-brico.com/centrale-brico-fil-electrique-6-mm-h07vr-en-couronne-de-10m-rouge-b6687500,18.10006333122229
3409,3170231001774,Fils et cables,B6687100,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 25M rouge - Centrale Brico",14.02,CEB-10026551,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-25m-rouge-b6687100,14.02
3410,3170230957331,Fils et cables,B6373100,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu L.10 m, rouge / vert - jaune / bleu - Centrale Brico",22.94,CEB-10262688,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-l10-m-rouge-vert-jaune-bleu-b6373100,22.94
3411,3427500597453,Fils et cables,B6681600,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 100M rouge - Centrale Brico",27.94,CEB-10026382,11.3,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-100m-rouge-b6681600,31.49943630214205
3412,3170230957355,Fils et cables,B6373500,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu L.5 m, rouge / vert - jaune / bleu - Centrale Brico",12.85,CEB-10262690,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-l5-m-rouge-vert-jaune-bleu-b6373500,12.85
3413,3427500597231,Fils et cables,B6374300,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique h07vu vert / jaune, 1.5 mm2 L.100 m - Centrale Brico",29.58,CEB-10026374,6.39,https://www.centrale-brico.com/centrale-brico-fil-electrique-h07vu-vert-jaune-15-mm-l100-m-b6374300,31.599188120927252
3414,3170231002085,Fils et cables,B6374200,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 6 mm2 h07vr, en couronne de 10M vert / jaune - Centrale Brico",22.55,CEB-10026614,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-6-mm-h07vr-en-couronne-de-10m-vert-jaune-b6374200,22.55
3415,3427500597354,Fils et cables,B6372300,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 1.5 mm2 h07vu, en couronne de 100M bleu - Centrale Brico",30.92,CEB-10026372,4.86,https://www.centrale-brico.com/centrale-brico-fil-electrique-15-mm-h07vu-en-couronne-de-100m-bleu-b6372300,32.499474458692454
3416,3427500597736,Fils et cables,B6373600,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu, en couronne de 100M bleu - Centrale Brico",46.26,CEB-10026386,9.12,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-en-couronne-de-100m-bleu-b6373600,50.90228873239437
3417,3427500597828,Fils et cables,B6373700,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu, en couronne de 100M rouge - Centrale Brico",46.78,CEB-10026394,8.09,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-en-couronne-de-100m-rouge-b6373700,50.8976172342509
3418,3170230957348,Fils et cables,B6373400,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu L.25 m, rouge / bleu / vert - jaune - Centrale Brico",52.52,CEB-10262689,0.0,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-l25-m-rouge-bleu-vert-jaune-b6373400,52.52
3419,342750059762,Fils et cables,B6373300,"Les conducteurs H07V-U sont destinés à l’équipement des installations domestiques, logements, bureaux, etc… . Ils conviennent pour des installations fixes et protégées, dans des dispositifs d’éclairage et de commande pour des tensions inférieures ou égales à 1000V en courant alternatif et inférieure ou égale à 750V en courant continu à la terre.",centrale brico,"Fil electrique 2.5 mm2 h07vu L.100 m, vert / jaune - Centrale Brico",46.26,CEB-10026388,9.29,https://www.centrale-brico.com/centrale-brico-fil-electrique-25-mm-h07vu-l100-m-vert-jaune-b6373300,50.99768492999669
3420,3223430162798,Cable-Rallonge,B1809600,"Rallonge électrique cylindrique orange, avec terre. Longueur : 25 m, câble : 3 x 1,5 mm",outifrance,Rallonge electrique 25 m (16 A) avec terre - OUTIFRANCE,55.53,9380155,21.9,https://www.centrale-brico.com/outifrance-rallonge-electrique-25-m-16-a-avec-terre-b1809600,71.10115236875801
3421,745883713257,Cable-Rallonge,B7505800,,belkin,"Cable Multimedia, Jack Male Vers Double Jacks Male - 2M - Noir Male - BELKIN",12.4,BEL-5613294,0.0,https://www.centrale-brico.com/belkin-cable-multimedia-jack-male-vers-double-jacks-male-2m-noir-male-b7505800,12.4
3422,3170230957225,Cable-Rallonge,B6370000,"Les câbles U-1000 R2V avec isolation XLPE et gaine PVC sont destinés à un usage courant dans l'industrie et sont particulièrement recommandés pour les installations fixes de distribution d'énergie basse tension. Les câbles U-1000 R2V peuvent être installés en extérieur sans protection (résistance aux UV , AN3 selon NF C 15-100).",centrale brico,"Cable electrique 3 G 1.5 mm2 u1000r2v L.5 m, noir - Centrale Brico",5.77,CEB-10262666,32.91,https://www.centrale-brico.com/centrale-brico-cable-electrique-3-g-15-mm-u1000r2v-l5-m-noir-b6370000,8.600387539126546
3423,3390721010561,Cable-Rallonge,B6070900,Prolongateur Jardin HO5 VV-F 3g1.5mm² Orange 40 M,electraline,"Rallonge electrique menager, 1 prise de 16 A L.40 m ELECTRALINE - ELECTRALINE",68.89,ELE-20857048G,13.55,https://www.centrale-brico.com/electraline-rallonge-electrique-menager-1-prise-de-16-a-l40-m-electraline-b6070900,79.68768074031232
3424,3170230957218,Cable-Rallonge,B5763700,Produit fabriqué en France. Liseré de couleur pour identifier la section.,nexans,"Cable electrique 3 G 1.5 mm2 u1000r2v L.25 m, noir - NEXANS",31.14,NEX-10262665,8.68,https://www.centrale-brico.com/nexans-cable-electrique-3-g-15-mm-u1000r2v-l25-m-noir-b5763700,34.09986859395532
